user,total_volume,Points
0x484af705b49c7b99896fab1ce9f0a9fe88cb4039,24844.25725,126.322463279606
0x19c31acb9d23cf6b741258bdf1ae9dc05c5740f7,24822.83083,126.213519062581
0x5bbbe5bcd5fd042dbbda084d01d1891f37bc0d33,24736.73796,125.775773498294
0xd1fcbcf41b4966e155f08f62abac97bac63f7015,24734.0767507246,125.76224238293
0xe2cacbb285715c7b6bb2a72883c019fabe100a76,24665.59219,125.41402756933
0x8d6f070e5e3f73758426007da680324c10c2869c,24655.2251,125.361315333554
0xe7548e35ed9cb5ff77dc62d605af2c6c8a89c3fd,24636.9716970006,125.26850455612
0xff8e2512fe0d4ab768df25572e4f5c42365bb977,24610.20833,125.132424237391
0x8f2563b2324ad824648d79458c95f445d814f503,24607.2007,125.117131720235
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,24588.952,125.02434485555
0x946561f231fe92ff0df800946a3196a717c42bc3,24545.90817,124.805485318721
0xed089db37251a28934e60a45f6fb92b35330ba88,24545.06764,124.801211581777
0x32adf840d1826cb6f1e6b9b5c754175b875849d9,24526.84232,124.708543594431
0xc7af4cc6412f87d8b99890defb6474a3f554c7ef,24502.3787,124.584156509398
0x8f0020fb3e3a5dbd89459a5be02da177b7ac2a1f,24488.3318,124.512734007547
0xe0964cc5c42712344d6eac4c5cbe3b7bbac32c9c,24484.21625,124.491808189217
0x4e94fe736c63b0dcdbb8a646ab4d5c34a5990d96,24442.42545,124.279319776088
0xaca4aa0ae304262ff1130e70213bcf76f4543bf5,24279.33676,123.450083270986
0x368eb532257657b85cd8994983adeeef36e6e809,24242.16251,123.261068047736
0x1b3275f0e12946ae202acebc5e250c8b7ce399f8,24187.40304,122.982639472928
0x99912771fc904dc2bb5da49cf67e200a3109e44f,24185.49208,122.972923055488
0x91ec9aed1705dd3185142c2d3c3e8ce450edb198,24185.29459,122.971918902978
0xc7543ea4d94ec4a127dae8fbe27924c4d3125127,24171.78876,122.903247511555
0x6a1d5e01bdc7b2472e72499504b740f152660b42,24162.48239,122.855928585062
0xd407c6c9204ea4afe302b554e0a1f220e573765d,24060.23979,122.336068524278
0xcb9f03d65f50d2cfee6ac88a430111cc137ca440,24029.45365,122.17953411874
0x6024ca48ccbf1a7e90a1c69b695ad42a2819d2d0,24022.79124,122.145658602394
0xa04d5325e07467d7ff0c5816177ddae57c9af82e,23953.64228,121.794065601543
0xc41929ed736e3a0eca4fc0ea714195d64fc169b3,23940.95267,121.729544341072
0xe14b0cc795422872c5eb4d9aa8342b24e93d8be6,23935.6044995464,121.70235117289
0x4b12cab510077bd8cfcfc4e0fb2b746fdbdf4f3f,23892.49188,121.483141870526
0x58c4f03a954e4cbb1b8e204a881a8e9a99d015dd,23769.42726,120.857410709214
0x158169a722f85e8dd64fa4692af4ba0ee3ac3f1f,23765.41142,120.836991873753
0x6d698559c10bb6cf21dae8309982b6b96f4a07f3,23764.6915942404,120.833331866446
0x1a1b402b3d7ffde999155365e75512e624caad98,23756.29015,120.790614101899
0xf3423bd788cb70ee5ad05a962f12e89678309989,23745.71135,120.736825410971
0xfc32c5262ef75f81973b6df23bc6c61349704870,23675.0036126392,120.377306691355
0x6d6f9ae649fec4fca9065752acd8286e1c7c5e3e,23634.40842,120.170897432269
0xa485f864de8acff91e48805e2500e2ae8b9af185,23609.772,120.045631732857
0x213208befdf8462be5788f7b617c0cfdf0c92bee,23572.08667,119.854017885553
0x7f63e7d6a8256c257ed291d3c08d60d51a1fb348,23554.98246,119.76705026491
0xb72e8295adb98f534199dd40059a68221bb4de34,23541.10595,119.696494123615
0x5ba61cab4550706ce0b008e1a92355293492cb0d,23520.29339,119.590671123156
0x9fe1381bbf84af2bd3d1c1ee48eed57e475f3f30,23483.15906,119.401858876099
0x30b5a6e6f54507e0dee280923234204b6a82664a,23454.2964,119.255104546867
0x4e7ab7fb71f62170d54bfbc5c8d83f9344666aa9,23451.83553,119.242592071364
0x146033b588dbf984f8a8467f879ff58018eb55fe,23437.43885,119.169391087236
0xd7c93f030f5fd3f149c0e41052f4ce822dbdac9b,23428.9728,119.126344829926
0x3958b1709d1b751a0072d50851ff83b71aadde47,23428.6288,119.124595736486
0xea09616071f14a708e6e99fc3d2aabe8e7ddc6b4,23423.64758,119.099268355023
0xa5bd145bc0a3ab30129241cf29a2fbd876dace66,23415.13257,119.055973156973
0x3106f838194c477295269ab0bbce8436331094f1,23396.84297,118.962978333214
0x5bb80b648322df2455598f7f649ae6aa9d27cbfb,23370.4944,118.829007080509
0xe25150b09d943226bd7bc3e3f4ad56fce9a55d28,23369.90052,118.82598745373
0xf26419772dc2e92d936788894ce12a332eee07d7,23354.80744,118.749245572301
0xa736697f1e13ba6b09ef04bc05631b07ae2beb84,23339.3597,118.670700395874
0xf86eca8654e0250b395569c356039af828226cbd,23328.89068,118.617469889475
0x5e5af855aca585411760106d16d0e6cf73e32711,23301.14592,118.476399605464
0x39a3f21b712d8f93e37d30376680d789ff3e9167,23290.16253,118.420553746761
0x00808a9250f145e5fd8febd1ba804aaa8cae649b,23289.34503,118.416397107555
0x68eb8d6e7a1bba9bdbf975bfc6baabe044253622,23225.42754,118.091403902799
0xb9015de7db0ed99d43cd75485b58f2bb7dceefa7,23206.26914,117.99399160119
0x78eef50c7620ec1f681d64fd22837ed4dbeb785b,23204.2038,117.983490227223
0xce5471682ec4bdc59979bcc24350003f0a866bc2,23172.75799,117.823601680786
0x583e768c771a3e54e2fe0d59a8f216f463839ffa,23172.08779,117.820193999323
0x908f010f4014f2720685db48f73d87f503b24505,23155.20555,117.734355001561
0x678252cd85e79d0022c6e8fcdb09cf3771ec1e89,23117.06106,117.54040652128
0x9253f02ea64d99a7f535a587c19e200a88f79b1b,23112.66462,117.518052496973
0xe3ef719e3bdd7df7d884bbea6c0b16e28cee3746,23111.84069,117.513863163956
0xec790f953140d933cfc01114a3ef96b149317895,23070.31376,117.302716417356
0x9c4aa55e185a3a483ba83b8f42b1b14584c4b371,23049.20374,117.19538095953
0xd356da9b3bc8b2972107fea179272e3a08156776,23040.57468,117.15150586582
0xa148f7bc8eb1f0301274e3ce30d048f4c7c6741f,23038.77617,117.142361208721
0x7492e7b9fc40fb91d883092e228ef3636cc172d6,23019.3145,117.043406908369
0x4ab3e85cf2670a7778c949c9298d43fec9295c2c,22971.8721,116.802182517091
0x2906eb5b2c8df360c1d07f91a9067b83e55c1f58,22955.57699,116.719328825234
0x7256ee87a9b92c37a6c564dd8b0d972b6df666ef,22917.5026,116.525736773587
0x9d9095fe2aab6ce312c9b9cb359892d26aee3f3d,22906.85849,116.471616009135
0x30d5047e839f079bde1ab16b34668f57391dacb3,22846.85325,116.166514928824
0xc1343598446beeb2f81669384d1b2ffb6d85da3a,22811.73453,115.987951199871
0xc25c15acbcd5491491cc1eea665bef19e3659922,22795.55807,115.905700792714
0x0788373603522a79fcc5710910c20067f64bad17,22785.51886,115.854655687045
0x124855908c999054782d25b5792b8d4b6a791da0,22747.77069,115.662722325113
0x81db678d1b5e723ef8340688186c06e2eaaa2768,22732.6536,115.585858363063
0xe22024897444c2c797ad22b61a0a25d09be350dd,22732.48305,115.584991188976
0x33ce2aaf82afcce3ae786e614eba72e1c06d1df0,22704.54235,115.442924633544
0xbe09673acd0f54ebdde439366ee69b74d39ce34c,22689.5387,115.366637465564
0xe4b22103a575ab23d3413fbda7014b90ac65b766,22687.37623,115.355642226929
0x93220c1dff4fcee1a5b9028e2017d0c72ec804ea,22665.28438,115.243314581859
0x3d7dedee2417dec07695537469e5da9f2b8f1e6e,22661.74927,115.225340053634
0x4669f10272474e6b71daa34dd254e90bf5ecc364,22655.12227,115.191644582052
0x19d55c3717360872774a9de93f302f1c2f4e4d19,22648.79699,115.159483228122
0xba25a7beab8e2e7521fe55952501bdc5675d97d9,22617.84,115.002080123124
0xa9e1d64700b2866d71d20fdfa86ca7a9e768d069,22601.64445,114.91973265145
0xfefde132cd8e3b58f0343944369f1c898ad04bb8,22585.02884,114.835249353641
0x64515efb8b394845b5e58c2f8ee8904264130fa3,22577.616,114.797558220464
0x240d9d7a63f4cd5194802d1d530912011cacf386,22564.96449,114.733230682259
0xe456e7a317a62d547c1da49ae21f5ae0f14b9d50,22523.9614,114.524747438878
0x31de753875dc3e5ad07d52969d7309a71d786723,22515.50474,114.481748925718
0xa04f7084df9a4a3cad5655f90a8a5198a4bfaf34,22511.71947,114.462502440473
0x98abb17006aaa4f29f60cb8c9c3db70b174eba24,22507.93029,114.443236074544
0x0fe70e4bb28d84646bf940abf61e1b73542244ac,22505.52241,114.430993030616
0xcae3c3a245f9c1c73f4caf05f8157d48703801f5,22480.88283,114.30571126395
0x8d14af59596b7651851bc587343b2401f6e520e2,22478.55472,114.293873816486
0xddb9ef1e87249836625ce5f240efc1eebe0a685d,22472.6106,114.263650498764
0x96249640b5c7fc85926dee051ee2f2783f0e1288,22463.55992,114.217631646985
0x0d1ac73a560025b8f40efa48686e514d091800ab,22451.33317,114.155463832413
0x17556c5b9c32f6d1e32b40fe484125c921c43035,22443.505,114.115660923136
0xac7111985eade0ce20cc7278766d4cd53d8d912d,22426.6855,114.030140931544
0x1a294e224a6eda391b08d5e68d2d0d8bc5d7b8e8,22408.1696797942,113.935995874418
0x5df8eb6594cb07b6ffa5c53410450f0265937086,22402.57438,113.907546158829
0x32f5de0d8f24094c660979ae34772985a1a8c831,22389.86802,113.842939731743
0x47d72df1ec8887b507c71bcb4a7e5a22fcf0e75a,22374.1641807246,113.763092399611
0x9cd73b06b6204bb512d75aa5eefeb92251c6aa25,22339.9978,113.589370910132
0x19d9c35934e600559a176ba91afaf3ca9177f466,22331.11183,113.544189538528
0xdef0bffa9046b2c158498a0e9c90987b2c6b92e2,22317.54791,113.475222784204
0x80982c7a07d9efa9816a76b92469ab83c91fd34f,22272.45808,113.245960209069
0x09a6d6640555dbb959466d574402da12fa56fe8f,22263.63449,113.201096013188
0xa4f3693bfd5afb6f02571eecee96b731a10b927a,22230.37951,113.032008608093
0xb92c55db9f5edd46423980fbe7fdb9948faf5b57,22191.2965,112.833288153467
0xc9150b01a27ec662d06bfb79171cd4f387ac19f9,22183.11299,112.791678491682
0xfad923f1de602de73115af2667fc1d2771b80161,22180.0302,112.776003817947
0x90730f29af95d15a3c722080c2799f897c32fe98,22171.26191,112.731420799006
0xd6f2d8fca2e606af2100f3b938cb22d7e61b7944,22168.08612,112.715273259894
0xa445f10c7648a6e6a10c4686e38c3c04fb05e976,22128.79706,112.515505128804
0x15c9a93f042caecf622b6b3eb083a7144e3bc8ff,22121.59239,112.478872451387
0x9efe00e91782ef77e88631350d71081178d310f8,22105.56671,112.39738869629
0x8d5de84658aa0a9f8bd5a57a5ca703c7e99788ff,22105.40999,112.39659184186
0x0bb52640e4cdf9b50918ab89c249d2e3f43821e6,22102.8675,112.383664363432
0xf652e374bfbe1ce8c3d0b65dce09a5d6d24149e3,22090.70589,112.321827758007
0x4704869475081705119707eb145e9e9517206129,22072.118,112.227316256683
0xf424280897603c0108e9b2e62930f0e96cbd6060,22068.96208,112.211269748055
0x28b17d8caec66734d4a84fa0c9c436f8f1f0e546,22054.16532,112.136034527579
0x2def4a735d0b839dbcfa7c53092dfbbb7ded35ee,22025.04115,111.987950531413
0x268046b5bdae0a6ff58b5d6c1d0b3583219cbc7a,22017.18866,111.948023965297
0xcb5ec86c5f81b51607d740fbbc5b3f358a74352a,21974.77083,111.732347371763
0xbc60104c8dfe9077291e9ac3d8d226d406067c97,21968.3493,111.69969662759
0xa46c30d1f4679a6517d65b9d8b2998add4d321e1,21934.1195,111.525652678115
0x82f3fd1ea090744749c35afc3ae16b0b2d70edef,21928.0351,111.494716096359
0x5a193822866c22286db19a537243961429bf6877,21924.11516,111.47478487154
0xad5b69aace0825610358003efdf9919eee7918ef,21920.97036,111.458794903375
0x1a7bc3953662bff98cd90dc5929f61c5b8892e14,21913.32784,111.419935945252
0xc0e92dd53ddd6af6726cf535e8327a9adbf117c2,21913.25428,111.419561923992
0xb71b285a1f43bf829e39f2f9b54399e87d367fce,21912.93089,111.417917623622
0x2f1be7e9d6f5ae564f82b7cdd79a3a51222e86ba,21886.32306,111.282628144275
0xc9cb74157f1c0a3966578f9735b7c7ce6c2bd30e,21853.94829,111.118016232018
0xac9c2099a6a3b223b32a9392af6fa7c60d130c9e,21840.79055,111.051114729942
0xdd248ef69c81ea8981a5bb29e06becbaf35388b5,21814.89518,110.919447806153
0xd64a459dc0eb104a32eed8eb77469924cf3944ae,21805.86983,110.873557746632
0x8c6a131139b5616122a0509a4778db63e4e571cc,21794.6480999999,110.816500030572
0x9454f17a6bcc36cfbc8a07011b33dafcebe4050b,21772.60569,110.704423766839
0x636f21ddffd0c39ec211bbf0e69b961644b3f43f,21771.0242,110.696382563979
0xd311a17ae5b75c47bad923c7d41501a69d58ba24,21768.23558,110.682203619364
0xab6dc8b807780a30ecc9cadf75592f4e3c7d2d07,21747.6691,110.577631830864
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,21741.91113,110.548355006583
0x3ec5b42376bfbe988cc619a0acfe68049d4fb9bc,21730.48898,110.490278240213
0x597bea912e8734e17ddc4f43a489a1472d9459cf,21716.9834,110.421608119934
0xfeef07b0835ce0043fd47967a9d0a319dcf00dd7,21689.21241,110.280404467548
0xa8f2b210bc1d6aa485051c28a67d2f353fcd60e7,21681.34363,110.240395073723
0x51e8ee96980c4c13ab225c992e9b8bd69b5c36cc,21677.26016,110.219632368525
0xe3d88025dff1e334e1a9ac1fc56a8067038aacf5,21670.02475,110.182843391305
0x6fe797a05359c9d91b1f85d418e2ed4ea6c65a8f,21642.63457,110.043575995525
0x666a741e710935923a2b6b59c59571e71c102999,21628.1133,109.969741524328
0x4a297bdac445e918f0684fd4b25e94df5d3684c1,21617.09829,109.913734891397
0x32e0ae4efe1452ce86aef7345aab9121ea3b25e2,21605.4953,109.854738630673
0x30e25eaa01f60acf52470ccfc57cad3e245b43c9,21589.91866,109.775538052663
0xa84702842202ad5835db0c348ef102b1a0f468fe,21587.82142,109.764874480788
0xcba35d14246eff555029e7e349bec5720b565eaa,21546.30793,109.553796070861
0xed1a471f465044ebd197a5297d3a9477ee01248f,21539.0256,109.51676852543
0x26d6afafc8e95892577d5a44828d4fec90c2de8d,21520.02922,109.420180026493
0x6d1db7c31f560e8dd4d6094630d0caf0b8ee3aca,21514.82996,109.393744004525
0x19c5ba086fea6f3a8e84b75d3592f28211bc586b,21463.91715,109.134874056957
0x724553ac5dfdfeb4664c446541e5998a0e3378b9,21445.87153,109.04311976755
0xde8e0c378b50118b30512386dee6b0475d96173a,21439.87332,109.012621425223
0x64dedaba6199110c86bb30127164933a85977902,21439.84793,109.012492327891
0xa7bd20d1d58e1165a0275944d8f9e98fef745726,21391.02037,108.764224988156
0x14c736e71cbae1c24419dffc30bd43a37f05240c,21373.93292,108.677342584974
0x710dbf44cc0c2c0332991c66024a05903664784f,21372.07651,108.667903531043
0xea5ed4ddd780ca4fff20995c76aba957f0185b4c,21366.30879,108.638577132166
0x1c5a477f49451517842504b6c9ad1e74455c12f4,21349.40205,108.552613562342
0x1938f9176c8b8222260f97db5727a24567d0bc8c,21343.15442,108.52084702558
0x78fbd92bded9383edb78c6f403f8bf0b8bf883a8,21340.88715,108.509318923595
0x016069d9862bd53b80509ee6938d9c49d6efb17b,21331.36148,108.460884950034
0x2ee140fa48d3f53f8e0bb20cd1fcc11ba7178ec5,21330.34871,108.455735446073
0xf7ab074252c903a92d3e6cc175301971cb1ffc5f,21318.15054,108.393712948624
0x9752d7b6071aa763fe7208c7ffaa360f98280387,21306.3804,108.333866801364
0x11b5caf3ad10d3f4384cdb8ea46f525802d52113,21304.91001,108.32639049467
0xa3d75a8fac6f6c1513e638344f8a4479ff424b29,21303.53892,108.31941908617
0x0d19a35ba6fd888a3bc37fdbc3f32e77f896a1a9,21267.37458,108.135538825001
0x7f7a5bfa84cb924a61f76a711bd04dfc050b057f,21261.91527,108.107780559577
0xd3f41cb0f4c3abda85845d00f10c6b11740509f8,21261.44025,108.105365285258
0xbc2c226364fbded527ba8d13ff5af7fb359a0e43,21235.53444,107.973645278516
0xffaa394fb6394e2ea09f2d0fcd887a11127e4985,21234.28222,107.967278273322
0xd36062c6618386adad4f19a9ea27f11c964c72c6,21233.28255,107.962195377279
0x00a8c6d9f5ddfc502484ce7b71012f958faea721,21232.36184,107.957513959195
0x347aff6f7648c6f0b05e2c75a7796c66bf312ccf,21231.6806,107.954050144036
0xcf736ad6b7c47cf5a98bea5d5b673d951567e871,21217.77409,107.883341465521
0x87d8e0eb002e0a227bb495542d232b7370588363,21200.11444,107.793549669123
0xdd3917eb7bfc8015b20759ea426d537ab1cfb87c,21198.03213,107.782962009936
0xd42627f3aaa1b80160414b329bfe7d6aad770991,21195.95061,107.772378367563
0x86624976c6bdf0eb34d48033f2cb6b314666c280,21170.77754,107.64438403154
0x288a4e70eba5d4f92e28f8ccc561e9fc947304a1,21168.18286,107.631191189197
0xe868b8c09fd2c8c3f74d54f34f7325ab1c94c71f,21163.09792,107.605336435723
0x7dda04af4c47a72a5418fb5d956efb689235cd1e,21161.98889,107.599697490673
0x3d9c97137449951f69cbe6a9ccac6121274a89fe,21151.35288,107.54561791127
0xaaeae99cda50a53aae159e6fa8793514b08f18d4,21122.641,107.399630234098
0xf163f080e839155978aa86c6cf2ddccd9fb3b75c,21121.75424,107.3951214373
0x6bab82bb09f9f9fd52f0bf46f799e5b919071d8d,21108.98245,107.330182326541
0x9ab79de29a208eba8a38946790b03a3cfb9433af,21091.71974,107.242408800927
0x7dfd5237a0d7d03fc81671b19ffc78b76f41e6db,21091.3625,107.240592387728
0x12e3ea490a7232c231ab3d421cee6f055056654c,21066.39222,107.113629152457
0x29bf82b00c85d4d5be67ab22f88fc288ce8e5fec,21046.88032,107.014419453955
0xa045d1be41c7be669f3945b7e81e5d301681d1d9,20996.22402,106.756853750451
0x0cdf82e260c3a1d3304e0e65ef954f1541f1aa58,20993.01167,106.740520319315
0x33e23501733243f18b3b2a8d1479c19119658908,20985.96304,106.704681038817
0xd5b5a02954fff261d4ec1374dae2783457910240,20960.09147,106.573135127888
0xa345f7a6f1b5e0a8db74ac7e8b1464024524b56b,20951.6077,106.529998771928
0x091c727246dd169c64ed8078175701d7d7374fd3,20937.21685,106.456827430865
0xe3acc87470a8c34b10512db38c3c7ebbe56ea862,20936.98495,106.455648318166
0x5fa85e6fea19f73f92e665c1d4a0d20f0467d33e,20931.07435,106.425595435363
0x68a396acce3f6f72e1b029fb33d7548f31f9a6a6,20920.83353,106.37352522874
0x2a0b3b4554e017804b19c515fb6a1f64354464d9,20902.5,106.280307039647
0x70a4841345ee11a5b0f47551a06b145ae13a65e7,20901.82754,106.276887867047
0xca44f6dd10be9e7cd8ae53dc0631c519edc9e7e9,20898.90339,106.262019810124
0x512e63b6e620d4b413c20625c023165a3727acd6,20897.552,106.25514856773
0x674918fcdaa7bd428b819d853d72e68ac079f62c,20875.46268,106.142833786632
0x886bdfe93d92e947e53d5a754d07c01f0bdc328c,20845.72992,105.991655369604
0xd47552f58f7eb1e1eb9999bfd605e36a6bc92762,20844.17714,105.983760144862
0x44e09121c71cccbb242691d9453bbfbc5ffc0f03,20822.35897,105.872824045992
0xe9255f2918f07af51549cb79d3fc80a313245711,20809.95483,105.809754278846
0xc19e7759e4ff2b2db35e70471b1623c35d9709d1,20770.00603,105.606631650937
0x2489057e5e948d5bb09d463dc112030d40a5ed81,20753.43262,105.522362922149
0x5e4495562a9f41fda9e132ef281beb1407ce3b24,20747.08294,105.490077504615
0x988162c50df5ab1d6eb403647750f3b41fcff140,20724.62301,105.375878329565
0x268ef519edbf507ed9ff31a3eae96c82cbe1bb0b,20694.99206,105.22521757301
0x10f39222da70836983799168e899088fa0233b75,20674.54888,105.121272712479
0x96dad24a4d76c1d73fe18fedc957918f72533ffb,20669.70313,105.096634138249
0xca9d6679f0eecbf1e2997f6bd61c0a7f22ce147b,20654.40137,105.018831207927
0xd26a3d89744c03560b799cccb16d93c925e83fff,20635.73596,104.923925550431
0xea5c99799b2d2846ab64cb9c0064fe1ad083009b,20628.0539,104.884865548254
0x2481fef92f6358a410f4b42a7672f23cac514c2a,20624.9851408444,104.869262215385
0xd8138e0943b8467f8e7af8972a7c283ac61fb4df,20579.63641,104.63868323976
0x3bb1ce81378a62034054aaddf3cce3680fd55792,20569.82394,104.58879101039
0x8f03a743e9048ff0ede090d4564421d2967d3545,20556.5494,104.521295630076
0x7f81aae7103f8c6410c5f1fa7eba454f6da75eb5,20534.8166,104.410793601284
0x30b6ed14334cdd8c3d73253c13f797d29c3a5e39,20528.12741,104.376781920047
0xc1fa63bd4189a9c49a30010b6a3ab11194a95842,20516.74082,104.318885961127
0x0e0877f056d587580b427b83df757553da3de345,20490.82294,104.187104583578
0x5e56921fed31d3c9c3ca99c2539e6a72afdd8d98,20449.54087,103.977202845755
0x329557aa54aab595e6b651b41b796e541d58911f,20440.74397,103.932474357154
0x0eaea94b84ef62fa7e30624041051537561ea470,20418.9669,103.821747234273
0x5ecea38f6b7239339ab526085eae0c54cd4df4d9,20414.0871,103.7969355303
0x6b7b500cd54b09b136e4621ddb5b1bc6b7b344ba,20413.9978,103.796481477846
0xf620900a23beb33761a2196840653297ff93e831,20402.87806,103.739942337485
0xa12eec92d8c155c8ea9159cb87da4e062bf9992d,20393.0223670545,103.689830337851
0x84ac9de807cefa7205b53108c705744da523f901,20383.63164,103.642082491676
0xcfff3dd1be64025a4aee6ac44435eaaffc2e371e,20375.88849,103.602711872877
0xe53cb03061a60549b4bfe7c5b53cff3a18efbc09,20365.19573,103.548343743901
0xc51a7116bf108ec53bc92ea25c8f3439ea0498c9,20336.08711,103.40033881286
0x5b9fb85158b65f18e7fa5aa020a6104a1f2de9f7,20331.59278,103.377487059608
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,20299.1428,103.212492736545
0x4513da49cdb9329a7da4a8d22b53b6359bb186de,20291.72373,103.174769926472
0x0d11c1d3d8b6da0fb5e30c8201eb15f04507ab04,20290.8066,103.170106711163
0xd291749fd9097bd3bc64846824e40aea1109fbb8,20290.46883,103.168389294619
0x3fd0678f0edf37152a597ea62a25248f2784b242,20275.89218,103.094273239716
0xbb4b5d0478641f78ba57af847a31c88f8a240c9d,20275.0216,103.089846711325
0xde05e6ba193ca788ac6fa6191051832747587312,20224.70588,102.834012712018
0x55c94752b98deac4afc283dc52116179d1c8d0c6,20221.66322,102.818542082236
0x88e97824b2d4b020fa8744f9f738356e11654acd,20220.71342,102.813712753896
0x9528dde1973c62609d8798b14deb1cdf098152f4,20209.8955,102.758708239645
0x5ba9811dff37ca8639272d509dcadfe5bec4bff7,20203.38885,102.725624696537
0x2763268aa3e65f11a34441d03fe7f78edadc69c5,20190.72,102.661208991821
0x287486d83293d21356cd658d97520e505d390b04,20170.44358,102.558112034841
0xf245c53d242dff1481d0f78473025eaa0a7c01df,20169.80912,102.554886076051
0x4326d861e74bff517634bf17dac2836a27053a04,20152.66263,102.467703479623
0x2582cd3e014816b0accd7e56ebbb7581758fffb0,20152.2364091039,102.465536327956
0x910fabaebc56e12ee0f05c5d9023040c9be2bb86,20141.6841,102.411882331949
0x5fbce2070821544e6e828f4b4bb85d9f6bc25c59,20129.85839,102.351753634915
0x64942d8124779df3401854324660ab4b8268b5df,20084.73815,102.122336437886
0x0b3640cff7bd3f6ae5ae42cfe509e887bc37ee1b,20074.67107,102.071149625141
0xec94a962e3b4f92d0bd9a1e7f668f74c87da25b6,20023.24606,101.809675358794
0xd55bedd45d74adf72380d8b360d1daa0588d4288,20021.0124,101.79831814934
0x09ff707a98a1305fac33f4eb19266c01202b8d63,20013.62179,101.760740046242
0x4be6a6c77d1ffeae3878c2a9dfa946c5722c3426,20012.3561,101.754304551836
0x59a23fd13fab7b95ad5d87862108fed350638106,20005.86399,101.721294938434
0x1da7bdcb98f725c84f2c720d47637d966e7768fa,20005.0812,101.71731478479
0x98741af1a4b9c791f089557be48ab8f4aec54509,20002.28671,101.703105993725
0xe16151d8e8b1dae031d55cff4be441147be1c811,20000.3944,101.69348440359
0xd32e8b09249a976a3df0ad752f0e8689079cc100,19983.74012,101.608804485306
0x2ee0fb91c19d60b37aab487aa97b629a3a64efe0,19981.76803,101.59877724786
0x822179e03099db0d836449bc05b70f24bb776096,19981.30534,101.596424666338
0x96145887afd1b434d6c503f70d07a1f6c772d372,19970.7968,101.542993217577
0xf01fbb2a299e08b9bbef0043ba0e0cf6fa243ea5,19885.62393,101.109925461325
0xe0354d9294bea2165a8a965587f3e34411ba45f0,19875.0468,101.056145261636
0xd9958549b8760fae2ffce5fd249d2478cf9bb827,19848.26782,100.919985557457
0x28d56829085167d2b82b3b4856465d4740f32077,19843.5635,100.896066094521
0x4a3ebad57e1408dd54483eb801de55a9c70c86a4,19807.95018,100.714987535291
0x2375ac2e31bee26670719956c624851972164175,19783.9963,100.593192260985
0x8bc158ed28dfb0c6791cc622ac0f482ec7302e4c,19675.52145,100.041643864186
0xff5a9a60efe9fa5a7ccf030327c45963ddac6a00,19668.1149,100.003984712979
0x842b317ba55a8185e935c51e6ee52137868adbde,19667.78671,100.002316006654
0x2d33054b60b898456f86d870e8051f51a1dd12a7,19659.40719,99.9597097175284
0x39f4961141b44304aa6e24788be8321534e5a616,19655.366279611,99.9391634098206
0x1c59647be54dbdb9e2fdfcebfff6da332906d509,19620.2453186799,99.7605882866877
0xa1b8004f0b75ecf9965d9a84a59e5fbe38edad91,19604.14699,99.678735144005
0xa8bdc488b0f6b27cbd8cf8fb4c9a20c7da964152,19601.1495,99.6634941844285
0x0fe25f22ff73da0f4e91b6845c0a937123aa81ee,19586.58724,99.5894512965447
0xf4dcbc44888145762de47f088a311f65d72c0ae0,19582.87913,99.5705971370261
0x81b5fdbd8eb5b1366066b03715b4de8ded090a8a,19578.4036,99.547840973765
0x8d2413447ff297d30bdc475f6d5cb00254685aae,19558.01963,99.4441971708569
0x0eb5d2ed3e2d5b00be7d127849b3b2134504d097,19552.27592,99.4149928526009
0x4b0b896a8b4ba554c6aaa1ae364c491016e5b806,19546.16259,99.3839091741206
0xed805458a99f7f366728757f49dd578d900672ba,19543.08141,99.36824268655
0xc9ee309b4739823e511dab7d5e2702a9b6084bf5,19527.40038,99.2885113298655
0xedff80f821dc84ba569a5b096176779cbcc4c7f8,19500.4797,99.1516311415571
0xe0a4c6d1cab3d1ce4d98a46782e3a03ab6208291,19468.61587,98.989617141516
0x9815371adca8a19ab909503e52716918736efb2c,19451.1548,98.9008350398133
0xc4a44a7dbdf3a326cb9333ea47d17cb2e3b648c9,19434.17007,98.814474924067
0x65bd15774f34c3a7e09df262c447c5fb1c91a8d9,19410.216,98.6926786836915
0xaada7d84e7aa3f6077247d3ec5894ad9b96df6b7,19329.83786,98.2839900867067
0xb4b6b63a8858cbd008eda8d856f073bb86ce58a3,19308.69722,98.176498939226
0x50fb20cd5dd9d70a60a17ee0a3a0efb75665b030,19301.84184,98.1416422526444
0x22363f11c3c502993162a2d6ae4dacac5d622448,19289.03932,98.0765468929275
0xf895a840f4869c36c4bf518c426d6d0df85546f5,19281.80975,98.0397876096186
0xb2fc2554821ef2d3500b067ac3102a30207e4ce0,19276.48985,98.0127381846493
0xeccb9b9c6fb7590a4d0588953b3170a1a84e3341,19271.6658,97.9882099456743
0x98861f7ef639116db76a9cf79889d894a52d53aa,19161.71068,97.4291350065914
0x171dcb9e131db2835e5e0de8c3a0e595776332f8,19160.1523,97.4212113082355
0x0306a07805e3af5c40ec8167fa0e9041c1731006,19152.83449,97.384003362121
0xf36976f2c62ed9d58200749e8a59c661244a0805,19137.328,97.3051594669742
0x800557569ffd43618298a784486a8757342aea80,19130.12199,97.2685199762276
