user,total_volume,Point,
0x2c81cce3f18f25f77c2763c6940e53bbe3257415,14174.73,42.42193361,
0x0ef72b84ffddd73b4b1d560849c724d459def847,14164.41,42.39104806,
0x2ed5b47670dd1cb4499b9350e2d3fdf8436aad56,14155.36,42.36396335,
0x101b9f4ecab714ce5360be2276243d7663ada591,14122.59,42.26588975,
0x2fc807941ea4bf38618a8011480d2e5ff26cb426,14091.52,42.17290389,
0x692aae83e78c8b5f04d30822c89352e6796ea783,14080.43165,42.13971883,
0x4a5dbc1f68f0e415c20b174cf09d1b4e1539cbd9,13944.03347,41.73150826,
0x9269ed73ad700fed0e0032b8f8457424859ceeaf,13941.94135,41.72524699,
0x36020da76371a4fe3855bcec10dda246cd35c076,13922.5,41.6670632,
0x606f6278640d651b9faccb5730840e90e3c47348,13907.50623,41.62219005,
0xaff1001df736d27b89f74629255668a35464e55b,13874.66,41.52388832,
0xb4052d7ceb25effcfaa0ca456317632164961ae7,13857.2,41.47163427,
0xd054602d90f07f5f9779bb3cf53e8f687164e0ef,13853.74148,41.46128367,
0xe28d5de3d6e902c0a598780e0d17ed8e2366a228,13838.09944,41.41447039,
0xb5f8e02b67b65f955be0ca4c9fd6630af6449271,13801.01,41.30346963,
0xfa44edb9b4fe52067581c8e24b8d31c3f813980d,13791.03,41.27360162,
0x7aebc20281437d80be34e7ae47ae07292639b8fb,13787.86926,41.26414221,
0xda009a75b3f66b3fbf62bbea99e11e52c763bfef,13705,41.01613224,
0x831ff5697dae93a3e7611b6e47ddb57f3c5111e3,13694.79081,40.98557832,
0x83fe7223cc6dc1430dfed5435d4a264f2b799100,13671.51307,40.91591303,
0xaa9a82895dd765a5b29aa5ac7fa252c18a5ac0d4,13664.27,40.89423607,
0x5151cb36430a60b1998708f7cfa1ce7041e1ea57,13647.2,40.84314921,
0x22cd4b7a06a1cb7d3d4f8adc8ee5876d3ebbd6b2,13641.99,40.8275568,
0x07c88e02c7d8333f5d3708a3c3eb183d8e1787ab,13613.6,40.7425916,
0xc6c3c471e64fec8684988d04dead9a4e1f98587d,13598.34588,40.69693927,
0x2fb4000b9b4a657fd688a84d8e670f9cb09bf163,13593.94,40.68375343,
0xcdbe4382fd4c7b51733e4328baf4b51694adf448,13572.44,40.61940853,
0x91da5cf147f8e7acc52b9f97ee41b3af4103b2ef,13522.33,40.46944002,
0x9bc8130233193142d8dedcbdf256cd638be3a6ea,13442.02,40.22908938,
0x989057259d3a0d75c4c0e21584e296bbf044e722,13433.76354,40.20437955,
0x7e6745b1b801527dca66461055364b800fca4126,13419.49,40.16166191,
0x076151f6f08f3bf697f9fae626560a71b7666231,13410.51,40.13478669,
0xabd9221a59ba5c03fdd655834f07f44818979698,13399.13,40.10072879,
0x03a3cc347de87c0efe3c1255e853780d605bc5d5,13385.52118,40.06000051,
0x55be9799bbd73ea4de5e81b0cb0eec2c193bbf02,13382.3,40.0503602,
0xb76ff1c10e9f0d013c0ff5fb9d8c9a5dcda322af,13369.02,40.010616,
0x8b50a91451ec3954e0fa1b2abdeffbfc3ab21a89,13364.96,39.99846529,
0x6e1e650f3748c4541ee9c92a1eebb2120bf8ca7d,13357.73728,39.97684923,
0x00fd9a9909272c8955df9aa70bd510e628dd8fd5,13335.46,39.9101781,
0xf02e2554774aa16780a07dab3ef2d03967d7ae0f,13335.05,39.90895106,
0x13c0aa56c203437eaefaeba58a304fdfff49ece8,13334.61,39.90763423,
0xed58c696345303bd3145c303ffa38ec98cb0f567,13326.69234,39.88393838,
0x48e471103dd4945d146a0e28f4c62f56466b2b6f,13317.6,39.85672694,
0xd657860fc512ec2250a7385a353f599e3276fddb,13296.64,39.79399815,
0x906682bbfe3479559eff3ae6e325590d82d89530,13290.63,39.7760115,
0x135a6d9d29e3c764b708a3b122385416f3a22329,13288.08551,39.76839639,
0xa06b4f71b94ec6b59e0633c015772d3f1efdf7ca,13283.52,39.7547328,
0x89ed5d9f29789c0c55f415bbcd2ba259882307c0,13258.64751,39.68029475,
0xe7029426125f7386ed05a0f98e8fda0c72f683d2,13252.17,39.66090895,
0xd6667d6b89a58924c0b10d9a9b99a538d6eec076,13248.02052,39.64849044,
0x16a4626a65480e710b9f6e2d13ebf83405f4a605,13202.65,39.51270619,
0x49a2c782d2d88a0caff725d7e1ae1439f50bd25c,13194.92,39.48957196,
0x7651f8601d689ead24dcc0e58703d95cd5c5fa3f,13170.96,39.4178648,
0xcf30a2a59b3b7f284b10105f8536457ec7655cf5,13163.01,39.39407215,
0x9b5cc53f7a8437db63b2cecaaf393537e1447cb2,13159.29,39.38293899,
0x1372a1f3b4ec316d4efb260f57da21f63c37709f,13153.80535,39.3665246,
0xdc8af1d7bd3b28f21a0052d5936a81eeaaf90ec0,13127.92074,39.2890575,
0xac8174209307457ae27944cb29d720cb0bdfce86,13119.74765,39.2645972,
0x204ada34a626449a9538886c991144939c471e9d,13118.28,39.26020484,
0x3b777b664b0fd10c0bde1e4ff4f3a390292a1825,13083.61659,39.15646465,
0x9a06f4041c1b088e536eee53dd8813ee0b9ad62c,13068.56,39.11140352,
0xb0bf51c37f2ae508df7de434cd56b78722181233,13068.45,39.11107431,
0x6ebf8eb15aa48919265ba7bd69adc619cbbc9d61,13049.41,39.05409166,
0x39707e4284a57a1df0bbee94fcd424482a96f203,13047.13617,39.04728659,
0x341ab3aa4c5ff3125ceb1294e707223a92e5f0b9,12993.15,38.88571752,
0x62950f86a0cec65e228e47fed2f8d6e5f6c6c048,12991.51674,38.88082953,
0x676ed58156977c656bdd19952c27baa8e047a3c6,12949.42,38.75484299,
0x6136272f6c9eb737fe929d54fe1feb39820be28a,12924.19,38.679335,
0xfbae69268b2f1b1356d9c6af54be25c27a500d4c,12919.31936,38.66475821,
0xe0611c0fbf8ed2b80db3289af25f4ca436cda724,12914.88,38.65147216,
0x5a4f4f0b13df81216b6ae7e1df67f7f454e2c7fa,12874.73458,38.53132552,
0x69b2168ffedc2a5d320f5f217f8fd4f705ce74c2,12852.41,38.46451282,
0x989497f7a002313f43f2c74abd4a60766ddacc67,12849.19603,38.4548941,
0x9e255e1544e5d9b5c7766076890b059a27cafcc1,12821.96712,38.37340378,
0x7b6c59329e37994c641531d4271f965fdf1469b3,12798.4,38.30287245,
0x4ce88282b5a0a0af7d65e2534bca49b55d74634d,12793.04,38.28683111,
0x2ba15d54e2c0bb7c72a9c19a7732f74cc65a8cd3,12783.36978,38.25789023,
0x2800d8f97d54b283f782db3b005ad8333c166b39,12782.17,38.25429953,
0x4349257ceffcfff542c859122b8ccd7f4138c560,12781.37,38.2519053,
0x2f00f7345e936d66aa6ffe07eff657b7980f52ff,12765.06,38.20309296,
0xce40223b2afbb0d4950b844851a915075e0e5676,12745.19,38.1436263,
0xbfd7cfc6f34dacf913d2e8408d6a29a6a0c7991f,12736.48,38.11755914,
0xa2b3815024f97243f83117ad972b42dc9ed07f41,12712.82,38.04674982,
0x6bb688f7e5fcb5688a6bfa117ddc0c1cf2e3c248,12690.32,37.97941214,
0x151b3c590fba677474ee0519090943058dc1013c,12689.88208,37.97810153,
0x4d7c8c3b80ad074febe81a16d82214bf62a8d112,12634.54,37.81247453,
0xbe4792516dc9b50435c53c8c4883eb56957f9a9f,12624.55,37.7825766,
0x2134f7e280878ddf5628edc11f3ea0c2a752340a,12619.86,37.76854043,
0xd81a8461c468b17697b0c37d7548a83c5167654d,12609.69,37.7381038,
0x63026d769f7d45fcbff3862e4a7c47c4defb4e29,12598.57,37.70482402,
0x40c44b91e3fd45cdbd860d81e123c73871a9cc3d,12596.7,37.69922751,
0x6c911adb39f28951feb069a2a30ea09cc895ae3f,12596.04,37.69725227,
0x5027b328022b83f5927bc6975202ce6d2e1b1326,12578.36,37.64433981,
0xee2cc1dd5e7f5dcc00dd9cce9b6fadd90b0222dc,12566.29,37.60821689,
0xb2c555f526c379a0107a8d04805200de4c52c640,12494.89927,37.39455971,
0x7242eae4a7b72d60d55019234c39a6a138b12ddb,12487.79473,37.37329733,
0xc90e0c989b0d08f5774ab4a2e6553d18f6dc3a15,12472.77176,37.3283368,
0xa307a7ec32261834fd689f22f0f74531e6f367cc,12466.58839,37.30983132,
0x70c193695cde1a3d1c15a01476041f0f0051bb02,12460.59,37.29187941,
0x0b55a4499b5536815db2185cf47a6d5a63ce4eb7,12448.95,37.25704338,
0xc4fbf2f62501bc78fca1f1f07042e60935045870,12443.69,37.24130132,
0x5910a2e9c4bdda281523db668a1cb7da9db98126,12443.14,37.23965529,
0x0b8d3f5d09eb39904254a3c0cf87695527ed1c4b,12425.6,37.18716182,
0x7c5361f5bb5e2bb123c95e69bed331f3b0b8f094,12418.08,37.16465607,
0x00a2adda53729a7e1fc77bc001a836710f0f50f5,12403.19,37.12009349,
0x3267ac1929300b198677f18c7519c3522fdf1550,12400.21,37.11117499,
0xa96caf3543b1a33cd3cc88ade3295c7d64421929,12392.69,37.08866924,
0xc4d6f0d3be9b416770796910c9186ff7fd446f8a,12373.71791,37.03188982,
0xed2a21a1d325eec8f06699df623a18643087e3f1,12367.22,37.01244298,
0xad79919bc5bbd4218496368cc627fe925bf1c351,12342.37,36.93807224,
0x89a690596e4035720423c181b467d00d45db94e3,12341.02137,36.93403609,
0x9902ffdc94bfd6572a4d6d813e1cc8f86f2965b5,12336.71745,36.92115536,
0x00109d522376bce903bcd4d5e036239bff90c298,12336.02,36.91906805,
0x80ec8fa45dc03a0044d206cfe995f828842ead50,12320.72,36.87327843,
0x48e757a6a0c70f6f2ceaeddda70f21bc825da7ab,12319.12,36.86848997,
0xc2261059c8e65fef30f0b0d9b745e6c53a3000a6,12313.45,36.85152087,
0x3d55d191094ad7bafb0c6569ce32758b77a6bfb5,12291.67,36.78633799,
0x2ae1c4e19662a8b791679448942f62a286e67eda,12267.47276,36.71392082,
0xfe49f9193ef934f403455016a191e208dc2374e8,12245.07,36.64687417,
0xcb98e7b24ec94bb606f0bee79355786545532a6f,12235.92,36.61949017,
0xcbc1d1f788f0d98a460b33ab2973f9579a423811,12221.16,36.57531665,
0x444cf0f93b66822d8ce1083ebd404ace0bd1a885,12191.73,36.48723896,
0x1f1e4e3b02268d87d3b6f9043f3b4d96ab244e34,12189.75,36.48131324,
0x49d2d39c9107efed7f309609017c97ef8b16269a,12176.37,36.44126977,
0x12408834d8c04d937ce557f4d997cda74dd78498,12174.61,36.43600246,
0xcc2050c00c5007c72e03c9450508b5e6d722e9d0,12165.6264,36.40911647,
0x3f04f857948020013a4bc2d4e4f5943c129ce973,12164.05275,36.40440687,
0x428d937775aee9d36f1dafb081b598925eed41f3,12160.91,36.3950013,
0xb96cc1fded31463bd1a2675fdd9855612560c6b6,12154.52,36.37587739,
0xf4ff04affd7b13596dff940a3142cd3dfe660077,12150.3,36.36324784,
0x2866599fd4302df181122cc7dfa48722dfcaf2c9,12148.73169,36.35855422,
0x5feb99950fb969ab95ff9e0d587751fa70eb4d6c,12146.98,36.35331179,
0x874b65a8d1fae245c78fb374ad57142eb6703b7f,12138.17184,36.32695084,
0xa3f818223a6ac59ae1a51daa04556ae7b334f0ef,12138.11,36.32676577,
0x36704d26cf5d902daf0d56985ff78757efd8c722,12122.64697,36.28048824,
0x23c2b28812d6789bb9be9075b05ee70628d2f483,12104.95,36.22752499,
0x00e5f7d58091b8f4bd4928dd5d44c2484d49fae8,12081.97,36.15875077,
0xf496f24e369d3bfb7b879d0c0e846f5b23801aad,12076.37612,36.14200948,
0xcee4d45aece456e426cf35c8ff9292162625c113,12060.48,36.0944358,
0x3f99c674e0d76c77d4a90a520c9055ca81c39d1d,12055.23,36.07872367,
0x9260bc500499ddc93a950b3bab21d9084db4830e,12047.88,36.05672669,
0xf532a5d96ff6bb85bb715412891d5a89c0728c9f,12040.58,36.03487935,
0x699b9f074428687cebcf9e6f40c339d02894d174,12013.35,35.95338579,
0xafb75cc463a6ad35d6ed22c5dd47b23e29e9ceb0,12008.15,35.9378233,
0xb6c3e778fbfc698f5b3fc941fa4727525141e0ca,12001.07,35.91663438,
0xc730dd1673f8371f8bd68d36b0f790824509c1df,11989.99,35.88347431,
0xb141c65302891f1c570fbdbf95c1f160ae1c8140,11989.68,35.88254655,
0xec88554f3a33f11912d000ee5d790166c08ceea0,11978.37,35.84869814,
0xaf6d5de979d8c863d3c52ac7dbf5215773687f69,11976.72,35.84376004,
0x450d7f24225690d52d4303220aedf586bd1077f9,11965.74,35.81089925,
0x64655254eab0b57f40fa8042e457a5f15a79a1a8,11952.50768,35.77129774,
0x61ef6f4f5b5161c215c52baec87e1c7f554ea5b7,11936.12,35.72225293,
0x68e70f116140d7b0c66d4884522dfd19fd981673,11933.95,35.71575858,
0x95d2602d30da1179fd13274839e60345857ca648,11933.36,35.71399284,
0x5ad155f38d36b9f60960afe75ef1b58312c53014,11902.81,35.62256323,
0x2da3516857b15d0123ebb79c58648ebb38447a06,11896.33,35.60316997,
0x1dbb6084c16e41c3eb606a060e81a7901c562169,11883.16455,35.5637686,
0x05cbc3e7ede3785e322f17fe5a26da622e2b7c1c,11877.7,35.54741437,
0xf998f1b91483e77cc31e68820f8c85f900e8677b,11872.81038,35.53278079,
0x6fa05262bf63d4eb63bc4c2a3cb158f1773284c8,11858.38995,35.48962353,
0x10c3a22f84cf6a789b7e526ab2c6bf2c7a01fadf,11852.05,35.47064941,
0x96132e97ddf9ebce65f8046caef1a91b84a33645,11838.11046,35.42893135,
0xb126d4f706027eb9f00372684fbb3155d2e4bd3c,11811.47624,35.34922083,
0x77e8c5f5539473d8aedee2a2c9c3ddad33ebb257,11805.94,35.33265205,
0x9fdfef28ccaa40182885d76da88cd23ab2f07f7d,11749.09,35.16251216,
0xd0812bd5edfb52830a32b773ba1a6715d0ff7590,11734.85936,35.1199229,
0x102b651599423fa529f72e3aac431765ecd55ba3,11734.44571,35.11868493,
0x28696de14520a6400bb614f9ee3e80d1839f9b03,11729.6,35.10418276,
0x3a3b66e9577dee50669063ef8eb8c9899780f4b2,11723.67,35.08643554,
0xe446ff05a6f68e1f16d7981c07e0eda904f89520,11700.29243,35.01647148,
0xd2ddd8f78ef5666413dab29e93d19d4006560368,11689.68,34.98471074,
0x97a4f91b056424bc50c9be75684a1b31f7622868,11676.96,34.94664251,
0xbcabf546d840fec356424d1739371bef497dd56b,11669.38,34.92395719,
0x6699889fb89301ae378ff74d73bd731a197a31f2,11665.22771,34.91153028,
0x265059fb574f296f3be9b637181d024e833631b7,11656.35,34.88496119,
0x5b41cad430b22b525c5e1ca8ad8d555cc87c7921,11649.5,34.8644606,
0xfe15b3ddf53fb713d41afd1cb053afed8435d06f,11645.33,34.85198069,
0x87179f2ea993bfe6e0e1b333c8c4325f9b4872a7,11621.71,34.78129108,
0xa437c3c4354ae59ac527cf15a4875a32b58a94af,11616.94142,34.76701974,
0x697c7656629f6f73f8774350aee43e1b5083e000,11608.29,34.74112789,
0x602a9cd5241e9a184dfe5d7c14601ece8a71f35a,11603.87,34.72789978,
0xe1e1365b33c80a072e09808e0b5bd237d515b824,11595.88827,34.70401218,
0x739d12c532d8d136e011170e8c418ad0633eca79,11587.94,34.6802247,
0x241ed490eeb46c845fc1726ab414e5db60fa4072,11586.58,34.67615451,
0x6f37b336d4f1824b69178a43cf0cd8e230604728,11583.65,34.66738564,
0x222a227a5dc77c643e836556e573cb266998a870,11581.1,34.65975404,
0x0069c32c9fef1d905f374b314abd26a676858120,11577.7,34.64957857,
0xaf0082edab94f440505170e45f2fc29d2c6cd841,11566.27,34.61537102,
0x758f9112899834db1d5dc1860c06900c3d3bd75a,11555.39,34.58280951,
0x0b82ae096e16e86bc41ba58f39f4012e1999da3b,11532.5,34.51430464,
0xf47c2613cf0e57149a2542dd80c4e26c12f9e70d,11520.68,34.47892991,
0x694661e17910a06811a14410c593896aa7dfe5f8,11520.13,34.47728388,
0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,11505.78,34.4343374,
0x85419c006eb14e46818b7a2fb4ef9e30a7308ca1,11481.2,34.36077472,
0x5bd7ea7345a3c3fd08b714d07f7b7d6fb3ce286e,11475.13,34.34260851,
0x9d8c5c9f6d7a7f79795e018c214079a3c62f74c1,11468.92,34.32402331,
0xdfe7ad3e0cc6fb0798e66c67c72927c49fc42478,11467.11,34.31860636,
0x30c3899caec3f96887b88b25c7da79e26dfc977b,11465.98,34.31522451,
0x895392b0b5e49b8167b1b72acfae15f1743b0fa9,11442.66,34.24543274,
0xbd4e6fc39d901d7da6020d4c3ffdcebe27a83eb3,11434.41,34.22074226,
0x87ac60394bc172b46bd489e9c6f253bd1b38a52a,11421.98,34.18354193,
0xb3118f0aa92378d71b12b9aebda09c7f99184f5d,11414.6,34.16145517,
0x59bd17f19b0c2a55d994c5be8b31d7ebabeff319,11407.36,34.1397874,
0x348639305603e005264395275850f30d9065fd05,11376.0207,34.04599557,
0x29b49c346aace6fa03943cfa631e501556e62196,11369.6959,34.02706682,
0xa17ed13ac6398b66980b3493f70eae34955d8841,11366.19192,34.01658015,
0x04db3e6b57d96aba3714a2199b573ce06822c08a,11363.88332,34.00967101,
0x80f528b8844ea9584b24055b5309a58f669e4222,11361.64567,34.00297419,
0x4ed246148f01ca1e95729667037381404af581d1,11359.04482,33.9951904,
0x06b67c5f8c490004a162f34b7e3561e2e5fc5fb1,11357.31,33.98999846,
0xdda207de733004a3b8d9a06fa2d394880a4a756a,11346.25,33.95689825,
0xe9799755fb216e224d642b5767d61df575fa7f57,11337.99,33.93217783,
0x8e9578e29214d33e36c0e81f8f42678c9669632d,11331.72486,33.91342762,
0x62800088184be2c015e681f8094ba56540bd700e,11322.65501,33.88628348,
0x164a2300b19d888506556a1cf38365f10facd808,11306.68,33.8384737,
0x3cddbdd7d22ce2b5c58366c5de1cf1547c5638a3,11293.69,33.79959741,
0xab522ca6e192a72167f3afb16aa4df42b2f5eb50,11291.34,33.79256437,
0x1ac5ac44b5ddc7ae9a0d4db12c3d257446e8d4e0,11290.53555,33.79015682,
0x3c4d027d2bc3b83a7ea7bc937c35f6b89d6e3562,11282.55,33.76625778,
0xdc86544ec433390eeae141fae5008a608f36eeb4,11274.38,33.74180672,
0x4a7f1df9b2c3801198ac7c28c93a4273b821d2d0,11274.34,33.741687,
0xb46dcdd5fc77c9139e1b9e7e47f9c53ce13bd08d,11273.12425,33.73804853,
0x4b0f572bedb6b2544a09a13764a8bb5db9400b4a,11263.10537,33.70806417,
0x8369a4451b6fc6679a29bbcb13deb5b78928d9a2,11258.61131,33.69461439,
0x74ae37b023f411ff80f3a98d1f4680f38f029e57,11257.26053,33.69057179,
0x9c390c194eabf44c136ef6be66685a239d3ad869,11257.16,33.69027094,
0x7119770138810363491ba29a31d6ffe508d05089,11242.1165,33.64524897,
0x25817174e3bc0abe3ab09358905558881b722f96,11241.55,33.64355355,
0x6d6f23b42521b3b35fb0f1bc01258023133a3af9,11232.22,33.61563086,
0x5faf276f6e3e0b10213f8a04bd6c872f8752949b,11227.22963,33.60069575,
0x8db5a0e7d8666c4b65b2070b9c03f03c0a3f2170,11225.79531,33.59640313,
0xe8eca77f3f0e517d9ea67c3322400666150191ca,11218.28,33.57391142,
0xa1e44dd54adaf7a016680023f1167f223287f79d,11215.23928,33.5648112,
0x29c398d190b1e70b7214d646d35750e4e72d7234,11205.08,33.53440665,
0x82a79b9dfdd2409a5a2f9ddb733f290c8b366463,11203.72,33.53033646,
0x4d13e5f317dd84d6057b0745c6aa40acacd77503,11202.61,33.52701446,
0x88705fc4f529534cba244e2475952c982a9bfc23,11199.54,33.51782661,
0x3b2491c8911406b2f4490b409e31104ee9a116e1,11190.26244,33.49006087,
0xd3f925042d39c23e7126e140ad1423142721c97c,11170.23001,33.43010808,
0xbe488bb2f7b83f0cc18fd904533bcaf41715025c,11169.59283,33.42820115,
0x09fb6b8153af34230372a9c0ef988da28c5251ff,11168.77,33.42573859,
0xf9b9637d9c3119b117fddcaec6ebfbdbc72afcea,11152.78,33.37788394,
0x5ad592a38c20634e5eb181da5f8064e356f90eb5,11152.50362,33.3770568,
0x08f76dfa9e1f04d889ded1efe941f6d9e2b3e429,11146.84,33.36010679,
0x0a00b4ef31ba3d85dbd371106824bf39720fc7fb,11143.70691,33.35073011,
0xcb16ab2cd60b6a5ed594aab559f625a17420f4dc,11131.13944,33.31311838,
0x4b1cc8777af87012417924560da387c8c662f7b9,11128.61,33.3055483,
0x25798d88a75b331a7a587fef61ec73fd7360dcc5,11125.62712,33.29662118,
0x94285c25e1652447d2e4ce2734c6f5b0cd30a77d,11121.18,33.2833119,
0x0c63b9dfa48b10654b45fd88938be545b97b8199,11119.9,33.27948113,
0x4ffc5f22770ab6046c8d66dabae3a9cd1e7a03e7,11119.23,33.27747597,
0xf64deaf42bb75b6039b5abafd2a2807a0ecb329e,11118.28423,33.27464549,
0x39410050c393c59a3aea6f8dc49a32b05ecb9e91,11116.6,33.26960494,
0xa16031bc89949e0a48a19896750d149d04e99612,11111.09,33.25311469,
0x85ba6e3287827aa4235a6222e602832260a915a1,11110.19,33.25042118,
0xde9ae98e0ef903fdb7170a575e0bc642ce63db2f,11106.52406,33.2394498,
0xba29222975cd522750adccb63e99f1a57da29827,11097.60648,33.21276141,
0xb89d20fe34e5a198db42842bc83e784f53ecd929,11086.7237,33.18019157,
0x61d3701bb888413c45ab5c4dff0a64674e0c8d6b,11082.83305,33.16854768,
0xcd33a5238abea4db98322a86af3dc09a69fd91a2,11082.43069,33.1673435,
0x73c552f056b130936a29e76072307423ff053613,11080.89,33.16273255,
0x907e660c6f9e7043f902933e79aa4bd986f6282a,11077.94423,33.1539165,
0xaf6d9b642c0e6774120c75498b557d031cb50953,11069.64,33.12906371,
0xeecafff217eaa6928c0cfd89be0613c518cc928e,11065.39,33.11634437,
0x9dc1abb4bf67781a64b99e417a6ea27dfc96b92e,11060.33,33.10120087,
0x3309a60999a29f8da2b3708392548be81e2815ab,11058.96,33.09710075,
0x2b0d3b4c2d6deb66f32e1e51f989cafc3cce3c69,11057.04868,33.09138059,
0x2998bc4fdfc448200b8eae6824ebb746d7294bd0,11056.69953,33.09033564,
0x9885ac5d0296388fb290a392c6b27d5ab1605596,11055.17903,33.08578512,
0x0dbc2990912d355b813706733e971c3667fc20a0,11033.71,33.02153291,
0x3995c63c0e101e9b9753477882fa73f5cc517cdc,11022.85,32.98903125,
0xb9e3e36184b87ec65bb2a291a8b2a09c514d4f25,11020.4,32.98169893,
0x47597e3f4e32157fd75b13ea6c017226d3f4c7aa,11016.99986,32.97152303,
0x4ec71e2d4e92b8cb8227e496bfb618bacbac467a,11016.52,32.97008692,
0x19951bd6a04371f8561be6c63f4dd73952f30415,11011.4114,32.95479798,
0xf98b3aefac3af24c5a98cba3ae1c40da6b713c01,11011.34,32.95458428,
0x4564d6d107a19d3ab3d734a7bae61eb63dc3d30f,11006.63974,32.9405174,
0x89a75b046750469f4e2e1ad3acf4232c12d40728,11005.8732,32.93822333,
0x007dade18818b1b1f7bbebd1bf90a620e146aa97,11002.28,32.92746964,
0xc05cf6c9f62012a256fb06cb417627d5e14cd321,10994.99354,32.90566282,
0xdd466fe4b7cf4be6062b21089b0b4841c70b75b2,10991.84075,32.89622721,
0x97dfd9b9feb3b2de9865a8128c171e0e2de04fca,10989.99,32.8906883,
0x750ceddc5bbafaaec88555f4bfa6aa6e107509e1,10977.73,32.85399675,
0xb1f798bf451806c8fa5bec49cdd4b5b79876a397,10973.22,32.84049928,
0x268766bd81e082b0a8e671fa950525f57b096b3b,10965.09979,32.81619724,
0x04941dd78c6f2b099d312a990e5102e9174f77f3,10964.12,32.81326493,
0xebab9668d8138a6f959c3a8167a7f7d20a36c0c8,10962.64,32.80883561,
0x150fe8b242dfbba6ffe84ae4c8467b5599053f5e,10956.26568,32.78975864,
0x55f4ed6db9d1cabd52be8f0114e3f141095147e1,10955.90331,32.78867414,
0xf676b1d0fbb4cd393cdae460f3312d9b89402b0b,10939.2,32.7386847,
0x9a05a906231e0959208b2f76b89678c9faf044c1,10935.29384,32.72699441,
0x86bfeb7ed8f339f2794036719366c8b0c4014857,10933.81,32.72255358,
0x55c07b1a076d65b435ecf42c13ce61786d3f9b22,10933.1,32.72042871,
0xe801bd5dc3e411cb5d9d6446623183e826842aa4,10921.91292,32.68694818,
0x34cb65c8460f70d8746878e18e5e3250e68de3ad,10919.59628,32.68001495,
0xfeeeb2a8fec2a5dfac8e4eed2335ce6fcbbb8c12,10917.61135,32.6740745,
0xd50916de7b55f114f834a5e1d7e5bb7b4c0b2fd8,10889.58,32.59018266,
0x35c932a56d81edf26eb3040c9418a140d23103a7,10879.69,32.56058401,
0xa5bf3f34835de90f17b5f7fabbf7ff8924864bc1,10871.17674,32.53510565,
0xb14130755bdc32f3540b8ff1ab417304c80d0eef,10869.05,32.52874076,
0xc1873da74db15a701d0c345666182c57c0bb3c1b,10856.64,32.49160029,
0x82eb52a9a10d631dc72e60b0fce582cdd2acba86,10812.09153,32.35827624,
0x61969517ce50bfb839ff68f1adb98472fff18223,10805.05,32.33720246,
0x5feba93c69db56dbe97406b7f10dcd390bb607e3,10804.92,32.3368134,
0xc7301d2ea0b76e280307e01318bd32711bb763b6,10796.28688,32.31097632,
0x294296a512e75b0ed3301df1117abf246dbddb25,10789.3914,32.29033961,
0x2b1cd218a00f4ee94c1f6ab5f3e16269355db3bf,10785.59,32.27896284,
0x3149260462dff8ad2fe5d8f95bde540291ea7324,10780.59,32.26399891,
0x231f7c646d87319e9e4a38137a0069d3ee6aecfd,10778.9,32.2589411,
0x431ff57335db913e3d8b7dc477a60e5f36f70db2,10777.39059,32.25442376,
0x74e03c17273b0e5d8a41b896edabb3ec1125777a,10770.4,32.23350242,
0x12e6b90ded9d7849ff4907438afe2ea2a8ffe645,10761.49,32.2068367,
0x73ce601a7e91962d09849dcccc87781e3d4e2083,10757.8844,32.1960459,
0xf221363af67fb0e1fe23984f2bc704d64b93a5b7,10749.78832,32.17181608,
0x805cb1a0b88ae74257396fe6373b9e685ba0ae2f,10748.98,32.16939695,
0x945276fb8750c8ee5b86df4804903ce66b25eb59,10743.97,32.15440309,
0xde8cec2ce0dcece3c46247ebb028749a6e56a847,10742.38242,32.14965179,
0x481408b17c0837a19e530041fefc90593b307d14,10741.04,32.14563423,
0x7d051827b5d5c16b433a9c439651e7a58ddb47e5,10738.87724,32.13916154,
0x9c71ce61169037239b0e8aa2eefcdcdf76d6d365,10732.9,32.12127295,
0x0ebbfc8d21809fda013520670b51ba7dfd440fb7,10731.13,32.11597572,
0xa8261290d55625f16be72684eacdb15da8ececfb,10723.51,32.09317069,
0x5b29858ff33fb83ef210a3b7a4c49aa6221f3211,10708.31603,32.04769838,
0x73816a752c2a45d4da6f78854fccc3bfa225f729,10703.36065,32.032868,
0xf852a79e3263fd64458049434e458645ce46b068,10697.24545,32.01456652,
0x5377f4c635c3fcb216ae2a5af31888d774fc3f5f,10690.66,31.99485767,
0x8485f3ba5751862f80d400e873f392b71d3ddc46,10684.30801,31.97584751,
0xf467972031c12e6c4cdcb09083e3dc7d7f38b0ef,10679.15527,31.96042647,
0xc91071160b21b712af205a5fadc2ab32f29dda45,10673.02,31.94206492,
0xc08ecca1d72457385a803476b6e42793e424989e,10670.01,31.93305664,
0xad9e35d79abaf84919f222553f1667f43c91e8b2,10666.65343,31.92301114,
0x82918a51df3a299037dc1e44cf20cbea978a0309,10666.5,31.92255196,
0x5cb7807919a339fb7f13b3e020e5d2d4f7e68c8d,10661.86,31.90866543,
0x672f718a5b6f091ef02044b0de4a524f82411f47,10656.6,31.89292338,
0xd566ac97be0ab14d23ca9e5bfce7daa264eccb73,10655.06969,31.88834349,
0xcafda804e00718fe54ca13ec7fe83c2c4ba29f30,10651.19213,31.87673878,
0x002e2d98ac493056f84867d237f3bb34a2e26626,10649.28082,31.87101862,
