user,total_volume,Percentage,Point
0xdc7caa98995cceea096aa9149d5f4eb08c57c5ae,8233.90011,0.00000245017211,22.63959029,
0x49ad5d8562a893212dd80e031a6b20ce7fc33a6b,8185.743127,0.000002435841975,22.50717985,
0x70b3a064a414a4b3f397eca00cbbea7577cc30c9,8129.595358,0.000002419134012,22.35279827,
0xff729e27d95307e20821e47f55addeb96312e776,8124.357884,0.00000241757549,22.33839753,
0x62c6ede90b1d4ce89bcd0224dd92dc80c983836e,8114.16816,0.000002414543321,22.31038029,
0xeb26007e9447fbf71a2f3a9ecb1d869a0f28a217,8111.040878,0.000002413612732,22.30178164,
0x9f01b2c6f329cb03f1f2789bdce9a2549868c9a3,8089.996607,0.000002407350562,22.24391919,
0xe9a87a1a22c6a1ddfc8c58a561a3bcff21a6aa36,8073.487602,0.000002402437956,22.19852671,
0xde4fd702d487f2256b79f6b8f129a5ec5999c916,7997.463791,0.000002379815454,21.98949479,
0xdffd71ea82ec908461294b3f5bd0e5e0a83635b6,7981.2864,0.000002375001527,21.94501411,
0x2b2cb049d0c35e2de31fe0bf8f53ea6cbdc30cf4,7957.519443,0.000002367929164,21.87966547,
0x1914717974224765b85636159d48f46dbbdbde27,7890.721229,0.000002348051934,21.69599987,
0x868cbfd33ec93b451c510125e4d9f1ab1e42fcd2,7889.335506,0.000002347639583,21.69218975,
0x2a06913d5b8748b222e1236768c24ca19198b374,7843.290491,0.000002333937909,21.56558628,
0x7f22f4d14afa31e2327912df530ca1746dda2514,7750.78758,0.000002306411701,21.31124411,
0x742be8faf56c9bd0b4e9736d907c5adba14d7dcb,7747.5939,0.000002305461353,21.3024629,
0x82fa32993fff3bc87777136d28935b9e89a6195d,7746.765674,0.000002305214897,21.30018565,
0x19e86826048a3458becdd6b0459db22753861906,7739.215555,0.000002302968199,21.27942615,
0xf20b7f28712d277acab1612f51f6656f07fd72af,7676.236399,0.000002284227411,21.10626128,
0x66697dabffe51a73e506f463b27e388512ed6ecd,7672.016431,0.00000228297167,21.09465823,
0x728aad5445e7a1727b67b5b30aa153f5851ae274,7665.338032,0.00000228098437,21.07629558,
0xb022b80c795d1258694cb06623785f72abfdc6fa,7594.148879,0.000002259800524,20.88055684,
0x6245f6b289b166c2fac3d72561059f7cbe24a7c0,7579.959314,0.000002255578117,20.8415418,
0x41a6ac7f4e4dbffeb934f95f1db58b68c76dc4df,7569.247065,0.000002252390459,20.81208784,
0xf1ac4ac5ea9f90658e120296922cc89aa81dbad8,7536.838969,0.000002242746741,20.72297989,
0x41ed288dbf8493310d2bd57067c226a96610d2f9,7430.756048,0.000002211179511,20.43129869,
0x1fec0029e5aefcaea7ecd263c5541e7ac49d9c35,7417.425578,0.000002207212747,20.39464578,
0x46cfa5fa29bdd389e87deca5d4b9300a12e36fef,7378.856085,0.000002195735574,20.2885967,
0xb4773a58bfa5eb5f1029334d5dbde2f12cd35d42,7356.13487,0.000002188974393,20.22612339,
0x08c591b9e32430127ab904f4cffac7cc889ea718,7289.190071,0.000002169053544,20.04205475,
0x7d82de6d4483e30b9263dff6124575b48be7d1bd,7258.335923,0.000002159872236,19.95721946,
0x27349b53265adfed08035cc5a7330f55f8de9a5f,7248.54694,0.000002156959316,19.93030408,
0x78ee247876407a721c74d93ed97d8b6a50d4ac5f,7193.19692,0.00000214048874,19.77811596,
0xf596f9420234ad8ad4486518113680fbf4054420,7188.39396,0.000002139059517,19.76490994,
0xb53000361356434f4e2e448df441f71f54790c02,7136.369198,0.000002123578443,19.62186481,
0x326d48cb3a3a1cfe708f00a9e9c7f40959c1d788,7085.226528,0.000002108359853,19.48124505,
0x9606f3123b67ebe53a52268094c0fefa6ffbf50f,7071.861756,0.000002104382881,19.44449782,
0x0483abc0ba771de20036b892178369ab349533ab,7055.7568,0.000002099590509,19.4002163,
0x74a358a47ce5244a0829902a207b68dd8c5f4bdd,7031.543629,0.000002092385365,19.33364077,
0x68acb2051b73c2342be78cd1a7e5ca44483d10c5,7017.64,0.000002088248044,19.29541193,
0x609470c2f08ff626078ba64ceb905d73b155089d,7011.00923,0.000002086274918,19.27718024,
0xe0d9309930385cabbf1a5d3b578a9a79943b47ef,6977.304293,0.000002076245297,19.18450654,
0x40c44b91e3fd45cdbd860d81e123c73871a9cc3d,6960.762184,0.000002071322841,19.13902305,
0xa702af98217589751f5a7707056622038e280abb,6928.151381,0.000002061618803,19.04935774,
0x5ff6d66331a1279f7beb04257f54fa285224b8fe,6804.125702,0.000002024712324,18.70834187,
0x3b44a5f0ded29e5c5924858ab975a6891730ee8d,6764.74154,0.000002012992729,18.60005281,
0x4a219402d71bf58114f1b699654acf388e2da672,6738.688963,0.00000200524023,18.52841973,
0xadffc760edf4f6146dce89022b5ae7ebb7edd2b9,6726.064921,0.000002001483678,18.49370919,
0xfe99a3400bab1032697c0e0a1f3622de448854e3,6717.982135,0.000001999078473,18.47148509,
0x3dc93bb38acf122c7591332ea8b27fd26bd88097,6710.189351,0.000001996759565,18.45005838,
0xc568786a191732751a8e4b54e5e38fe11d5afe30,6691.396198,0.000001991167262,18.3983855,
0x3ccc00334bd0a036279139c2144489051c8ade7a,6651.904775,0.000001979415749,18.28980152,
0x6128940037ec9f119c36ba43b75a48f74c91419b,6598.614377,0.000001963558058,18.14327645,
0xee98c1feb5946b83ffcb787048c90dd392217be2,6565.006212,0.000001953557234,18.05086884,
0x2e9cab42cbad279a7887cc7f19672d4747a7bd86,6555.121742,0.000001950615899,18.02369091,
0x39f4961141b44304aa6e24788be8321534e5a616,6551.552985,0.00000194955394,18.0138784,
0x33a43267bbe8c4bac92b95686d8679fd577f5ba8,6551.283932,0.000001949473877,18.01313863,
0x62829e731000f9d3e39c80e3533e95fe4d123fc4,6550.390831,0.000001949208116,18.01068299,
0x7eddc38721cd919fc0b7c0594ef24f13a3400db0,6549.328161,0.000001948891896,18.00776112,
0x430d00d7b63715ff5f19c825b750aa20ce627c8b,6548.353018,0.000001948601721,18.00507991,
0xfcf92d1ec47f5b5f3e9916b292142f1f63b33787,6526.955011,0.000001942234289,17.94624483,
0xe40e12370186a20340117f61ed73f435024a6f88,6526.910232,0.000001942220964,17.94612171,
0x1467e4ed5136dc02340723e113a321f8f9e0291d,6521.248681,0.000001940536249,17.93055495,
0x75aaf500e781e9023aeba3ef845aff22f448eb56,6512.18764,0.000001937839944,17.90564108,
0xccb55e35072cfa6aaac26392f8aee9119d89cbc8,6509.07807,0.000001936914625,17.89709114,
0x5af8c2bb0860efef6043d579977356e3d46781d2,6501.33656,0.000001934610974,17.8758054,
0xab6dc8b807780a30ecc9cadf75592f4e3c7d2d07,6472.56858,0.00000192605045,17.79670616,
0x255ca987b2a5703e083fad3a90f101cd00e1fa5d,6431.701971,0.000001913889721,17.68434102,
0xab1775d83e425f1369e0c7a60cfa252dfedc73b9,6397.105,0.000001903594657,17.58921463,
0x6a7c610a2452d1481e80cd19906ae461c7115366,6393.495,0.000001902520424,17.57928872,
0xb95709a17e6c40bbc3fbcc3d6bc86debe8c6464e,6391.36026,0.000001901885187,17.57341913,
0x6bf8d2987767334664841864131c4e75634b5590,6380.175661,0.000001898556972,17.54266642,
0x31e4050d12207b9b80205484023e4aa53a30daee,6378.543684,0.000001898071342,17.5381792,
0xf021a020a6d4e89474ddcd6e3a40029ada931d8f,6370.0468,0.000001895542914,17.51481652,
0x9295b84f08b52e480bce5cff6a65d27f2e7ce3b2,6358.960754,0.000001892244025,17.48433479,
0x89129743a0d99a391a34827ecf009b34f06c64c9,6348.17138,0.000001889033417,17.45466878,
0x6f17763368d26041db7aa1232b5069990e846b0f,6317.458083,0.000001879894022,17.37022077,
0xffcfa5f7b994aeb4c6931e0a6cd95d8984e038ce,6248.842578,0.00000185947602,17.18155842,
0x69af814915bf5a5f760d9bb69bd874fe66eb9a73,6235.455661,0.000001855492458,17.14475031,
0x1dad4bff96eace86aada09f39905989a51f88500,6221.334308,0.000001851290349,17.10592282,
0xef259b41852223ead11f4da424408515ecc3608a,6218.059769,0.00000185031594,17.09691929,
0x6f8bedc12997cbb2cefd4a84907568255e138753,6206.6405,0.000001846917894,17.06552134,
0x49a2b14bea027c039966b73d0410ae7d22166afe,6192.909663,0.000001842831991,17.0277676,
0xa0c4dc1bd57851f2a9093e6b56f20dca0494c94c,6188.539671,0.000001841531607,17.01575205,
0xa6647cccc5a9c2c811bb940c899e44bdd2b1d073,6181.235453,0.000001839358082,16.99566867,
0x9454f17a6bcc36cfbc8a07011b33dafcebe4050b,6157.117229,0.000001832181191,16.9293542,
0x79eff576293e8a34c91cbedddc688edb77e850cf,6144.6144,0.000001828460708,16.89497694,
0xc1c61b3c09ee86eed69d573667d1f7adf85e5f63,6072.088907,0.000001806879205,16.69556386,
0xb8539a18352d9423ebe644a17b5a3d160528319a,6048.781216,0.000001799943506,16.631478,
0x97e2c6eae6f140c56f7b0f2a252d362e3d1daf6d,6039.489695,0.000001797178616,16.60593042,
0x62cb05fc74548cb01b5d6c9c846bd0c06a42be9e,6016.73342,0.000001790407003,16.54336071,
0xdca583bc7a8cfc87fc3d0a68f4d6d00582ecce28,5981.101864,0.000001779804075,16.44538966,
0x6a7fde2cb627782a8ed9dcb7c6aa362045c9e0bc,5965.544436,0.000001775174632,16.4026136,
0x6e4aaf7ab038512ee29989b3d1fc6ad8efc36f17,5899.325374,0.000001755469741,16.22054041,
0x9ed7e4c67da63d805d46a005aaec7d84da4d74a8,5863.545734,0.000001744822748,16.1221622,
0x4a4549614f3fa56b569cb3090538580e163c6c59,5825.426596,0.000001733479588,16.0173514,
0xbb8b8fed7dbec771a29af7442eaa30345bbabff0,5821.271072,0.000001732243024,16.00592554,
0xe0a11b2be33eb6d8eb7f0abf8bd73e97521b3031,5793.4934,0.000001723977187,15.9295492,
0x6e0a871ce08791a58c33ed4d83aa969476382ab4,5789.8088,0.000001722880755,15.91941818,
0xeeca67b79ce17dc9be9fabbc9ae683bb9241bec1,5777.80685,0.00000171930932,15.88641812,
0x8fca71703151be69d13e5d4b3be3e94f5e6f2faa,5740.120654,0.000001708094991,15.78279771,
0x929611cb5312034ba5a06bbd8625df0ccb3a2ae6,5712.02124,0.000001699733412,15.70553673,
0x8ff6fb658244bdf66c051fa54db6768aba552e87,5698.842731,0.000001695811867,15.66930165,
0xfe8427a949048d14bb26778fa1253d79aadab6ee,5695.884644,0.000001694931625,15.66116822,
0x5340f36fb3b5d389cd483a29aea6051d7b416bb5,5682.31814,0.000001690894623,15.62386632,
0xd62a56b027ac88c84804e3662f7cbf76fdc62b66,5664.30224,0.000001685533609,15.57433055,
0x1588dc751d03ee53c766f85bffb87838cb129ac5,5555.339521,0.000001653109434,15.27473117,
0x28f0233472b6a44e170e002a72845ca100be4a7e,5527.882402,0.000001644938985,15.19923622,
0x1647f4d3c29161ad79f2f89062aaf5f016534142,5459.895954,0.000001624708171,15.0123035,
0x04f095fd9e21ca91099a7a9e345385557b79b01f,5452.034041,0.000001622368692,14.99068671,
0x4427c86de237a8baad40099081a2dc4cb56e6905,5446.17638,0.00000162062562,14.97458073,
0xe1c93e4c555ae2c76e9c615b24ac527e3d3d2274,5436.100655,0.000001617627374,14.94687693,
0x702e944d930bf0aba5edebb2bbd8b2e3b92bf9ef,5408.180613,0.000001609319171,14.87010914,
0x0af0615dad80ec33279a3f5358c20341e5bc4b10,5402.564545,0.000001607647991,14.85466744,
0xce67b6cbd263be238744925f83658b0a30f19cca,5370.808462,0.000001598198293,14.76735223,
0xd54fdf2c1a19bb5abe5bd4c32623f0ddd1752709,5366.671149,0.000001596967147,14.75597644,
0x33dafe137167f3531345c39850396867a4b38a41,5353.245122,0.000001592971948,14.71906079,
0x54f83285f618ded36d2ba746071682f9cfad4462,5347.5911,0.000001591289473,14.70351473,
0x0b2c44e3b858cb44183a427d0c7af0b9d4a931d1,5334.508358,0.000001587396425,14.66754297,
0xb1de6e22f35fcd62891da1a0f34e40d7ede5494c,5297.703427,0.000001576444335,14.56634565,
0x2a57701cc3338ded47fe44695db146342cab2428,5290.46352,0.000001574289946,14.54643911,
0x0b386dc002c07118a8ba421fb53425261b268cda,5280.338678,0.000001571277084,14.51860026,
0x7d56e162a044a6b327332d3e6ce4f68470440373,5243.714847,0.000001560378885,14.41790089,
0x8fadeb8e6e7cde7e5b4c8a575ca78e6407375a1c,5240.429926,0.000001559401386,14.40886881,
0xf3e7c7e17698c5c17c0dd958b532e9f3dbec4871,5227.203731,0.000001555465651,14.37250261,
0x6aad11e20937543c32245655470ac42d2969e293,5184.614912,0.000001542792442,14.25540216,
0x0a8522c73b6b7d1a9b74cd34b456b37944952624,5173.752364,0.00000153956006,14.22553495,
0xc244dd4f34a0d5edc7af3565b2ab72dd76ef78e9,5141.302177,0.000001529903816,14.13631126,
0x3bf94806f6c07ca1bfb2b76ea80ebf0a33ca906f,5121.423869,0.000001523988603,14.08165469,
0xd26a3d89744c03560b799cccb16d93c925e83fff,5120.139438,0.000001523606393,14.07812307,
0x0d1ac73a560025b8f40efa48686e514d091800ab,5115.47891,0.000001522219554,14.06530868,
0x0fb2ba207101be187319f9975e283d4ffc30ba2d,5105.844574,0.000001519352652,14.03881851,
0xfd4283be6a16e079b9f1be1a262ac26cd525f916,5089.635279,0.000001514529232,13.9942501,
0x9ded118b08fa9cab2413e366e1589167c066beae,5056.035209,0.000001504530816,13.90186474,
0x96eb5ef5e0caad91d35514ca71a59eede79d8e90,5051.109417,0.000001503065042,13.88832099,
0x3a17814e01018ccf830ab40b5a7a9877f493b042,5048.714376,0.000001502352347,13.88173568,
0x00860bc98d0ef7eeb6878da5344572aa2d0142ba,5041.744086,0.000001500278189,13.86257046,
0xb798ab8aaa954457b9312b1c77dcc5b74e3c7964,5025.211226,0.000001495358485,13.8171124,
0x606f0fa081741d331881c21e1d47b2a6dcc7a5aa,4977.803339,0.000001481251259,13.68676164,
0xbf060413ec93441e176d2c2bdc887d8805f0ee16,4975.132793,0.000001480456582,13.67941881,
0x04ac1d752374df5a56909053840552baf4e351c5,4968.485225,0.000001478478456,13.66114094,
0xebfcaf894d6b778004fef2780565c35dd7bdd612,4965.07541,0.000001477463793,13.65176545,
0x8485f3ba5751862f80d400e873f392b71d3ddc46,4963.540349,0.000001477007003,13.64754471,
0x3a2e924d2a54ccdbb04b6836cc61eb9877db46af,4962.818084,0.000001476792078,13.6455588,
0x2d65a4d416d9303c4a15c831293a7b9c0fc22ee9,4961.012882,0.000001476254902,13.64059529,
0x1a2b292661f0102c5961afc42b278fe8c9169234,4949.15691,0.000001472726905,13.6079966,
0x96149ac2472ae7b53e3e500f98374a20303a60b8,4930.978181,0.000001467317438,13.55801312,
0x6f1c92e03a9b16eb2adb5c8634909c945237deeb,4926.773415,0.00000146606622,13.54645187,
0xc6c7cfc30b37c955bddb826fd3517fafd3bccf2f,4919.896755,0.000001464019924,13.5275441,
0x70439e55a846136ffcc86312a84dd4638de3bfc6,4912.574784,0.000001461841116,13.50741191,
0x789498ee77215b80d201a814228fa7f248c3be18,4907.158807,0.000001460229476,13.49252036,
0xddc28bc4f670c7b8fa5135bbac6c1e340573c2c4,4892.188811,0.000001455774836,13.45135948,
0xec4157d43bb7079b60bd54b61542abe7d5f02fd0,4889.975578,0.000001455116241,13.44527407,
0x616850145090d0c63cca3a02b319f1d0f70f936b,4888.886423,0.00000145479214,13.44227937,
0x0987daf5f176c38d26e4225c4b23196719b32b8c,4888.414144,0.000001454651603,13.44098081,
0x3e14edbb1d368a996b7b45bc8dc9a8cb1f5d0443,4887.712409,0.000001454442787,13.43905135,
0xbfc23c613bb3e74f228ae83205651a9db9004705,4887.581988,0.000001454403978,13.43869275,
0xba7c84f3208f4cbf3a9325214ca7a3d074ebaeb6,4887.391469,0.000001454347285,13.43816891,
0xfef9924d0d7e2ac43a81551721c8559fdced1109,4886.790576,0.000001454168476,13.43651672,
0xa5cce81b0f4f68905374c767e1e0b9bf8b256ffb,4886.438228,0.000001454063627,13.43554792,
0x303e8fcee663ce46f730fb76ac874d78385e3d0f,4884.068392,0.000001453358432,13.42903191,
0xe301afb521eceb1c23d2c284fed00e006269aabb,4883.01948,0.000001453046306,13.42614787,
0x1a38767ab75438b55558a7dd79d2819a9fcd85b1,4865.04854,0.000001447698671,13.37673572,
0x78fa25d9be217260c1a6c670d237c1c1f17c655e,4861.309097,0.00000144658592,13.3664539,
0xd7690a62d15360ede373e2ceb3ad5fbfe1df7daf,4857.60675,0.000001445484208,13.35627408,
0x26e3ca30e95aec2e8eae33058d32848586875022,4856.24324,0.000001445078466,13.35252503,
0xde77bdbdac43eb1262826a9baeafc1187b374365,4856.121974,0.000001445042381,13.3521916,
0xc80b2a04d7ae7e3717557a30b12e31f10d566bfd,4854.324984,0.000001444507649,13.34725067,
0x7bd0d6ff3f1ad26fa1853d4c1fe608ef24ee7d71,4854.0744,0.000001444433082,13.34656168,
0x4cfb8210a466a671e9aa0c6d0c09f185404aca7a,4853.512312,0.000001444265821,13.34501618,
0xb6d471b0be57608255731d87d852d39be3c7776d,4853.205058,0.000001444174391,13.34417137,
0xffc36e890b37fdc85da7363852268e38973071b1,4852.267918,0.000001443895525,13.34159465,
0x045e21b34c011c06cbda96335b389977c1151f27,4851.35952,0.000001443625212,13.33909696,
0xe4ad1f94703d06c8e24f8ef08edc88e3d028aa01,4850.057942,0.000001443237899,13.33551819,
0x764926ee23cacc02c31221f03d7d4acb45196ffe,4849.169454,0.000001442973511,13.33307524,
0x30fd6020fd308def89e32be7d7f28bb5803c2108,4841.018176,0.000001440547925,13.31066283,
0x8e5f43cbcae43a3cee467cb92d34af1a57c66173,4839.6154,0.000001440130499,13.30680581,
0xdabca185662726d29f401d86dbe046858ca1bc44,4812.31696,0.000001432007268,13.23174715,
0xca4ad39f872e89ef23eabd5716363fc22513e147,4795.73,0.000001427071465,13.18614033,
0xc20c94022182505a0c73d1f235acb86647bda29e,4749.946196,0.00000141344752,13.06025509,
0xab0376df9782b8b3cdcde16d353ce489974b8940,4727.859916,0.000001406875278,12.99952757,
0x918786fc4c896726510b3f5c36b448db26e49fa5,4713.08113,0.000001402477536,12.95889243,
0x7a8709ba8958b3a1bf005a843a979cbb7f22bd63,4695.3459,0.000001397200041,12.91012838,
0x2ddd0c4df7e541679e8cbd5f8e49c5c98c88ac13,4683.345,0.000001393628918,12.8771312,
0x5089b9c218fa2e1bd136f8346eaced72dcb662df,4677.414596,0.0000013918642,12.86082521,
0x2164d6b2ef215a4f46912bdd18f27a25041ebe29,4607.877807,0.000001371172049,12.66962974,
0x7469872d2d4346c9b7b40c3aef2060cadb36a6e4,4607.517635,0.000001371064872,12.66863942,
0x6ee706f85e8c1c7d31f647da37f45743e9d15c01,4586.79769,0.000001364899212,12.61166872,
0x46f98a54962342414452e8e1441885808e5884b4,4555.542635,0.000001355598606,12.52573112,
0xbcd1604d70b0474ba4463df252d2107db1729752,4553.57804,0.000001355013999,12.52032935,
0xee1d6a47208527858769980d3d932ca897705ca2,4546.126436,0.000001352796615,12.49984073,
0x319f3e66e1abb70ab17ed4461fa64c513a3b049a,4542.431165,0.000001351697009,12.48968036,
0xedec147d0222ddbb34cf645f2626746f2e736773,4540.224,0.00000135104022,12.48361163,
0x6c7ecac9d6c392980d58b594aa458b7b45e77471,4532.687244,0.000001348797498,12.46288888,
0xe3acb4a504423df6efc87c15ae441bc9bcbba153,4519.38462,0.000001344839019,12.42631254,
0x270ead552f7ab60774b3b89f5b05c575f7d682c4,4501.631672,0.000001339556252,12.37749977,
0x8b2c6518e3e868f34fbc46c0ac486cbd46efa963,4490.1976,0.000001336153801,12.34606112,
0x5d2463ff957539a19fee78b5e030c6026dad3fcc,4470.53907,0.000001330303987,12.29200884,
0x3838c954d0629918578847378ee22e6778473239,4445.36874,0.00000132281402,12.22280154,
0xde2ec1deeeef2051020119ae30d61aa57623b47a,4411.893448,0.000001312852735,12.13075927,
0x6185e8543e72180d6b2d533a1476aae1d19c9f5b,4403.9562,0.000001310490838,12.10893534,
0x9273b4528f91b15100246f1ac6d216c497730e48,4398.943217,0.000001308999118,12.09515185,
0xb1ff4b93ed116a31d3cb3763db4b9d421a91a3dd,4385.8033,0.000001305089056,12.05902288,
0x41de8ac571734c4cd433ec3a823dfe7646580fdf,4385.783314,0.000001305083109,12.05896793,
0x5a0347d39831048bdd17edb66347c6b9b688c7ef,4367.454439,0.000001299628962,12.00857161,
0x731e7b229f6c1bae6ff27cd469122fb78744ee0d,4362.273043,0.000001298087128,11.99432506,
0x28d56829085167d2b82b3b4856465d4740f32077,4344.72337,0.000001292864849,11.94607121,
0x8bc327e085cafc6fb25cdfa9a093070840f68d37,4278.66395,0.000001273207464,11.76443697,
0x63eb09403356e72037074d36882db0f156c8a4b3,4251.96549,0.000001265262769,11.69102799,
0x8432e8a5c9b7afc4873db790970f59ad93eb3765,4241.476,0.000001262141398,11.66218652,
0x7840eb0cd0e12bccafd86f39e0ca75a8611cdba5,4225.736782,0.000001257457859,11.61891062,
0x3f9b11f3cd19b22d6b216d1b3a535f43cdac4c0c,4200.06065,0.00000124981738,11.54831259,
0xe16cc19910fbb81e8bd41917166279a71c1726c4,4185.141535,0.00000124537788,11.50729161,
0xc64f113fc97f3eb621cca6b14010d6900e1c406d,4178.488897,0.000001243398246,11.48899979,
0xb1dd2fdb023cb54b7cc2a0f5d9e8d47a9f7723ce,4141.454152,0.00000123237777,11.3871706,
0x0cf3889346eaa4ef0b1af70bc2f5c0f5679a71ee,4118.61931,0.000001225582777,11.32438486,
0x42317711d81c859c1b741511c1b0b3191b0d1b37,4106.090181,0.000001221854468,11.28993529,
0x95dfcb1b4a5323c7494f7f150856941a93d0ee2a,4083.88697,0.000001215247431,11.22888626,
0x64f961eec2ba222dcba8fa354f03e27529b96f5b,4081.73612,0.000001214607399,11.22297237,
0xa3255fa7b619333a02e02318b0596a9137ad4308,4056.13464,0.000001206989135,11.1525796,
0x067b9d0562b1bbb405f05e595347c88d224997de,4024.819568,0.000001197670669,11.06647698,
0x2c29c474d43d6f7019805abc974e9d7f947d719a,3978.2142,0.00000118380225,10.93833279,
0x777c47498b42dbe449fb4cb810871a46cd777777,3973.15584,0.000001182297028,10.92442454,
0xf6ba2aa1a0eb410687a75010eb650e485d0d9349,3941.409452,0.000001172850215,10.83713598,
0xe29c308a938f57f18e881f4946bb54cacaf5be7f,3938.58364,0.000001172009334,10.82936625,
0xa853940a3ab810d422568ee5adb37c9a15eed3e0,3916.862672,0.000001165545798,10.76964318,
0xeeb6faae3094b31859f6b7b34a183ae212e43cfb,3908.23648,0.000001162978891,10.74592496,
0xb276192c2c1d9d54149b0c426d3db1b3e465de9e,3898.4058,0.000001160053563,10.71889493,
0xfeb08003af23bcfb0cfc1073cae8f00c303fec0e,3886.515318,0.000001156515298,10.68620135,
0x5d3f611ee2cbd6d9ffc0d2e60978960cc47d7f33,3885.133345,0.000001156104062,10.68240153,
0xa3ba01b32b3c540689455e1bda4fe402ad5ef7db,3875.553729,0.000001153253444,10.65606182,
0x5ca1c28354188ef6a821d70aa1cd850ed2aa8500,3860.221253,0.000001148690939,10.61390428,
0x498151a4b30b6bd62a2bd37bdcdbe8f17fa63e7c,3860.012969,0.00000114862896,10.61333159,
0x4544f37439afe7599aec9eec510586d79b0c0047,3852.365531,0.000001146353302,10.59230451,
0x0b997e226b63fded87673bc8b43ba24477b8147a,3834.073029,0.000001140909979,10.54200821,
0xd4bc9c50d2af988c97babd93b69bd09ae972c3ea,3770.95904,0.000001122129069,10.3684726,
0x1476c86a6464f47827183bbe28f3653b0302cced,3767.101598,0.000001120981205,10.35786634,
0x3fd0678f0edf37152a597ea62a25248f2784b242,3763.348106,0.000001119864274,10.34754589,
0xdef0699027bc9ae919ef7614dc878cfe9c77240a,3748.96502,0.000001115584281,10.30799875,
0xc5331698549eaf9724389cedbe30d72f1de26cf8,3732.384723,0.000001110650461,10.26241026,
0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,3712.194754,0.000001104642506,10.20689676,
0xd9adab24f0ec6f1f44dc27b32238ea650053644a,3687.97664,0.000001097435891,10.14030763,
0xcfa1787d5a0e8e8ba92b698da62f21c36839ea2d,3622.291131,0.000001077889771,9.959701482,
0xb19530a2acdcdeea69271164efaef25c3561502a,3620.344528,0.000001077310518,9.954349183,
0xb2c048950d38b2456d51b1298e0681d149d4b5f0,3601.241323,0.000001071625953,9.901823803,
0x04063be551982933c2f512a0f116d6ecc445f8ec,3589.243095,0.000001068055625,9.868833972,
0x3d562b5eeb59c1185690e737ca7c933c43a98073,3585.0554,0.000001066809487,9.85731966,
0x54e5e90a6679314e8339bb1ed74beab5ca19324a,3570.917696,0.000001062602512,9.818447215,
0xf704c766b7e0b41549e594fef90a40a4865dfeed,3553.753065,0.000001057494811,9.771252058,
0x1e43ed471279bfd15fad46e377216ad4c741e38d,3499.826352,0.000001041447771,9.622977404,
0xbf89b186b71d559ad36ac4e0722baadb59c625e9,3484.224338,0.00000103680506,9.580078753,
0x3b600e4bfd77c571431c517df2292277bb4bbe51,3463.740096,0.000001030709538,9.523756131,
0x627b63da1391deac116397a09a6efc644375709e,3462.323779,0.000001030288083,9.519861884,
0x407010ac51329ab7da0732344bb4543ad1ff8c08,3456.5891,0.000001028581607,9.504094049,
0xd2af375637d588b9c5d6c02ca5ba18d63016891b,3450.351362,0.000001026725435,9.486943023,
0x222c8266f4a8510a6466465a4428e4fd8e932f02,3446.542826,0.000001025592125,9.47647123,
0x9e6c8d3aba50aa1d7e08299e41bb9ed943d940a1,3411.422396,0.000001015141294,9.379905553,
0xa0f0cdb449723721f12a139065e1b39d479720fb,3371.48,0.000001003255584,9.270081597,
0x1a779ad91ced598dcebccf1da47b13748a5eb519,3310.44548,0.0000009850934645,9.102263612,
0x5137a762887e40e92362302ee9cdddcb21451082,3305.83029,0.0000009837201165,9.089573877,
0x0ae233dbd1035631fbd8e8a717496262f9f29010,3286.66062,0.0000009780157735,9.036865747,
0x362fe8751ba9825d226066c80ba7b0b2449c46c2,3266.003266,0.0000009718687384,8.980067143,
0x45fc2aff63034dac993fd61295eb8b82fc6c4441,3264.684278,0.0000009714762455,8.976440508,
0xe041f69f82fc351ed2961e4144974a7910e3cf4b,3264.488213,0.0000009714179022,8.975901416,
0x6edefe85d7c6b7a8f022e15804fd12cf4416b5af,3242.49366,0.0000009648729551,8.915426105,
0xf97421335a3928d03ab77ed680b507843d9bf334,3238.395016,0.0000009636533164,8.904156644,
0x6d3bcc772bbb51f06f4d0d9cf67c1d1c2eb4fc71,3232.177157,0.0000009618030602,8.887060276,
0xe3d40a499dd54d6a68e3acee57580abae5bbe7dd,3230.436813,0.0000009612851838,8.882275099,
0x28a173026fa5b1c8efbac54f289cf37280610cc6,3220.784423,0.0000009584129099,8.855735287,
0xcff3c4e1987ef8b54eeb61f5f16360352fa85d00,3217.483491,0.0000009574306474,8.846659182,
0x355d0528d58b7bcb4372e4b4bf93a21ff153aa38,3208.444157,0.0000009547408013,8.821805004,
0x225f1fd720f4a4d3ffef79b264271c81cf0ab9ff,3184.005488,0.0000009474685555,8.754609453,
0x4a2bde09683af005a96eac636eeb2f979fc91c28,3126.72072,0.0000009304222544,8.59710163,
0x0a04c869d4d48e3d4659260bf61ceb8df95dfaa3,3112.735305,0.0000009262605967,8.558647913,
0x9a75beff8061505a030237f115a8083015ed71cd,3096.481241,0.0000009214238542,8.513956413,
0x5e2b3270e459440a4d0491f9a314011a571811a5,3057.079921,0.0000009096991534,8.405620177,
0x0eafbfa3979028e531ac2ea9bfa9f1766d6efa8c,3051.10202,0.0000009079203018,8.389183589,
0xcf30f961850e3b49edad1ffb5417c888b262c690,3046.825629,0.0000009066477707,8.377425401,
0x03b71cc8e2a08c15003be8605aa4a44e8087be5b,3016.33608,0.0000008975749569,8.293592602,
